Sample_ID,Sample_Type,Subject_ID,Total_Reads,Specimen_Storage_Time,DNA_Storage_Time,Extraction_Method,Source_Material,Specimen_Storage_Temp,observed_features,shannon_entropy,pielou_evenness,faith_pd,bray_curtis_PC1,bray_curtis_PC2,jaccard_PC1,jaccard_PC2,unweighted_unifrac_PC1,unweighted_unifrac_PC2,generalized_unifrac_PC1,generalized_unifrac_PC2,weighted_unifrac_PC1,weighted_unifrac_PC2,RA_Neisseria,RA_Megasphaera,RA_Prevotella,RA_Streptococcus,RA_Fusobacterium,RA_Leptotrichia,RA_Alloprevotella,RA_Porphyromonas,RA_Rothia,RA_Veillonella,RA_Gemella,RA_Actinomyces,RA_Haemophilus,RA_Granulicatella,RA_clr_Neisseria,RA_clr_Megasphaera,RA_clr_Prevotella,RA_clr_Streptococcus,RA_clr_Fusobacterium,RA_clr_Leptotrichia,RA_clr_Alloprevotella,RA_clr_Porphyromonas,RA_clr_Rothia,RA_clr_Veillonella,RA_clr_Gemella,RA_clr_Actinomyces,RA_clr_Haemophilus,RA_clr_Granulicatella
SC241286-MB3,Study,TV 0012,84380,Baseline,Month2,KingFisher,Buccal Cells,-80C,135,4.98436869104942,0.704323664039881,9.52019414831008,0.107154379738201,0.101951284453583,-0.0200136424943649,-0.100165675846309,-0.00241571522479207,0.0468704931592216,-0.030575305384529,-0.0132977819842616,-0.0755212717855375,0.0274227299426828,0.0350201469542546,0.0114719127755392,0.115797582365489,0.376309552026547,0.0353045745437307,0.0297345342498222,0.00911353401279924,0.00120881725527376,0.0708224697795686,0.103650154064944,0.0116022754207158,0.039653946432804,0.0614956150746622,0.0221379473808959,3.33483395704379,2.27423467561667,4.51119790876252,5.68382148095248,3.34269929132757,3.17614245401307,2.06463006562223,0.543212731169543,4.02495291418006,4.40137845859164,2.28463292410714,3.45585145200759,3.88585193298393,2.89222955097006
SC241287-MB3,Study,TV 0026,101179,Baseline,Month2,KingFisher,Buccal Cells,-80C,164,4.52241921647506,0.614663574737425,12.1753585583697,0.0379896453504643,-0.0712752475632211,0.0325043000242466,0.0145371752710459,-0.08166535872084,-0.0649422704426596,0.00485377123298588,-0.016240476094747,-0.0093294332540288,0.00476927668928653,0.0101898615325315,0.00431907806955989,0.242698583698198,0.446041174552032,0.0482017019341958,0.0132833888455114,0.0535486612834679,0.00245110151315985,0.0277626780260726,0.0229790766858735,0.0291167139426165,0.0107828699631346,0.0432303145909724,0.00470453354945196,2.1936739589403,1.44996580404896,5.27459795986148,5.88131651437148,3.67459402596669,2.43776305377661,3.77775898179488,1.01735927016955,3.13774445577072,2.95584745625817,3.18374610903754,2.24531258960596,3.56807621537846,1.51992702917095
SC241288-MB3,Study,TV 0027,79009,Baseline,Month2,KingFisher,Buccal Cells,-80C,98,4.88821395434823,0.738991440221228,9.42992526834927,0.0646949677409966,0.130664083458709,-6.34599093953221e-05,-0.0974823018038553,0.000688770973214651,0.0343629202473886,0.0155678131711332,0.016105139101033,0.0240739491017135,0.0410226119390639,0.0228328418281462,0.0134794770216051,0.259628649900644,0.232188737991874,0.0536141452239618,0.00493614651495399,0.0649419686364845,0.00429065043222924,0.0827374096621904,0.0763710463364933,0.0221620321735498,0.0299459555240542,0.0354390006201825,0.0120745737827336,2.92483965537153,2.42650738616046,5.31687171401754,5.20562327711246,3.75406803638154,1.53483530514641,3.94255020931193,1.41971631051223,4.18146094415997,4.10238774941864,2.89628951097495,3.18601743000258,3.34941476381153,2.32444452868838
SC241289-MB3,Study,TV 0024,94710,Baseline,Month2,KingFisher,Buccal Cells,-80C,173,5.42824179673132,0.730129554636362,12.0128376670723,0.0558531224919713,-0.0943330061908446,-0.133478649764749,0.12099782573196,-0.113719546616487,-0.0808146257129333,0.00797174633133356,-0.00804090505677649,0.0133546071695828,-0.0167723353182306,0.0459824728117411,0.00712701932214127,0.246352021961778,0.258673846478725,0.0274627811213177,0.0213177066835603,0.0990919649456235,0.00736986590645127,0.0211065357406821,0.0580720092915215,0.0148769929257734,0.0117516629711752,0.0779748706577975,0.0100306197867173,3.57463892378969,1.820058539823,5.23567682266738,5.2842907174613,3.07346161877319,2.83024469561224,4.33095372335615,1.84950217416873,2.82073761020556,3.80362150670214,2.48973538606114,2.27052600274137,4.09399401945576,2.12553933321591
SC241290-MB3,Study,TV 0023,80804,Baseline,Month2,KingFisher,Buccal Cells,-80C,147,4.95666478912934,0.688456995224829,11.1986399827396,0.137220537375482,0.152398513164586,0.0076097392593195,-0.0319548259402912,-0.0552901541114785,-0.0172481747732681,0.0339179285420085,-0.00225801901904043,0.0568957114511948,0.00663205939438091,0.070479184198802,0.0125488837186278,0.306593732983516,0.272771149943072,0.0187738230780654,0.00746250185634375,0.0304192861739518,0.00467798623830503,0.0438344636404138,0.0632270679669323,0.0266570961833573,0.0131552893421118,0.0633136973417158,0.0104574030988565,4.03290713937325,2.36980502368957,5.49228072565476,5.37579340035889,2.74785985838139,1.89914571974609,3.21092277587293,1.50009749650738,3.5664779835129,3.92592560340861,3.08338320034708,2.41358922148433,3.92727349312579,2.20213694206979
SC241291-MB3,Study,TV 0009,79037,Baseline,Month2,KingFisher,Buccal Cells,-80C,88,4.27724197447729,0.662170021606271,7.66109183527304,0.0446506238638097,-0.0603061195728662,0.0116140349395187,-0.195988538823069,0.126673279928816,0.15520277542325,-0.0442880828180263,-0.0449144218659658,-0.109697609530698,-0.00991787962043738,0.0495464149702038,0.00297329099029568,0.118172501486646,0.394612649771626,0.0143477105659375,0.00502296392828675,0.00325164163619571,0.00292268178195023,0.147905411389602,0.0406138896972304,0.0844035072181383,0.0131583941698192,0.0627427660462821,0.0285435935068386,3.72409752326881,1.18080021689558,4.58177753657963,5.78164107619228,2.53217181489861,1.59678498583731,1.24851067648252,1.16798104873003,4.80451678225957,3.52963949928008,4.24859266886739,2.45151317653645,3.95606120460414,3.18707241933622
SC241292-MB3,Study,TV 0025,77643,Baseline,Month2,KingFisher,Buccal Cells,-80C,103,4.37371335771111,0.654110971790141,9.2491163166395,0.120387701634611,-0.00549301495248366,0.00452446941605168,-0.0876094958335958,0.00546616322258636,0.077219954253422,0.0207885149028141,-0.010064328873198,0.030258131152827,-0.00548540710200573,0.0306788763958116,0.00128794611233466,0.275556070734001,0.312751954458225,0.0205298610306145,0.00347745450330358,0.0924101335600118,0.00255013330242263,0.0320183403526396,0.0451425112373298,0.0253982973352395,0.0159962907151965,0.0713779735455869,0.0149144159808354,3.23815001889022,0.610154440815811,5.40491350774544,5.53110263965242,2.85194077654653,1.28155461359511,4.31949975558627,1.04948507263745,3.27956309522321,3.61423459761153,3.055799433072,2.61549504690178,4.06440194018463,2.54972528379157
SC241293-MB3,Study,TV 0013,81297,Baseline,Month2,KingFisher,Buccal Cells,-80C,169,5.15805062274818,0.696951040367078,11.111898161618,0.0873978692942786,0.00138670395820682,0.0835624940326089,-0.108939911523919,-0.00291172838765133,-0.00404756515350276,0.0157982360294298,-0.0163746537788566,0.0148757933520714,-0.00278771244310459,0.00891791825036594,0.00685142133166046,0.239184717763263,0.343715020234449,0.0322767137778762,0.0154249234289088,0.0160891545813499,0.00286603441701416,0.0404073951068305,0.0761528715696766,0.0540364343087691,0.0127679988191446,0.075365634648265,0.0118946578594536,2.0463425483477,1.81269407962977,5.23340778752166,5.59471755024311,3.25685736928934,2.5507994053644,2.5904435301548,1.10422878610043,3.4754589935155,4.09778830158858,3.75999491075932,2.37434647600819,4.08753228957667,2.30881260904136
SC241294-MB3,Study,TV 0005,77228,Baseline,Month2,KingFisher,Buccal Cells,-80C,159,5.34612788176432,0.731056125806193,10.9852369498506,0.0820312064459629,-0.0202012890633388,-0.106505486963823,0.0786537815700821,-0.0719287882666177,-0.0247821665705372,0.013376332113878,0.00956285958568485,0.0187946353496951,0.03242985498891,0.0118221370487388,0.0114466255762159,0.245623349044388,0.283550007769203,0.0470166260941627,0.0278266949810949,0.0657404050344435,0.00476511109960118,0.0254570881027607,0.0731340964417051,0.0333946237116072,0.0125990573367173,0.0471461128088258,0.0179080126379034,2.28217829615272,2.25245471020134,5.23886743220933,5.38191417443563,3.60255248997799,3.09230702897578,3.93181570422876,1.48282958701492,3.00652926568756,4.0368807294664,3.26890542679494,2.34100563894607,3.60524556620274,2.67059094340301
SC241295-MB3,Study,TV 0002,77895,Baseline,Month2,KingFisher,Buccal Cells,-80C,102,4.56254938810862,0.68379174801835,9.25581489592998,0.173109342940286,0.168790158037379,0.0238588002018575,-0.165898617322283,0.0619707934211584,0.0840290918606405,0.0370555978193432,0.00252365203028369,0.053217835314754,0.0371219233828168,0.0277553116374607,0.00774119006354708,0.297117915142179,0.370588612876308,0.0114127992810835,0.00315809743886,0.0294627383015598,0.000962834585018294,0.0598497978047371,0.0680788240580268,0.00649592400025676,0.0184607484434174,0.0496951023814109,0.010912125296874,3.15467037390349,1.96389421439283,5.49333696775544,5.71363523409007,2.31457601146363,1.22090549434798,3.21235211282227,0.470237516441562,3.90425636769811,4.03109610135046,1.81020727729578,2.764247407743,3.72167717707636,2.273404684986
SC241296-MB3,Study,TV 0021,94598,Baseline,Month2,KingFisher,Buccal Cells,-80C,127,4.55336964889116,0.651534566655947,10.3411897764884,0.0210654448863646,-0.136786841199466,-0.114391679470941,0.0419006646080344,-0.0482574992086676,0.0241786722534269,-0.0226603774206507,-0.039423013899073,-0.0571646471129676,-0.0448212152760475,0.0886382375948752,0.00299160658787712,0.165521469798516,0.32792448043299,0.0404871138924713,0.0157720036364405,0.0367766760396626,0.00175479397027421,0.0975707731664517,0.0476965686378148,0.0322522674897989,0.00757944142582296,0.0599484132856931,0.00504238990253494,4.25434904537198,1.14276086101724,4.87369130640167,5.55439523921492,3.48394992795911,2.57827810368003,3.39025893374811,0.7719097134343,4.34934185703328,3.64417562597912,3.26269001751399,1.9079358670506,3.86859488009529,1.55736667046937
SC241297-MB3,Study,TV 0010,71061,Baseline,Month2,KingFisher,Buccal Cells,-80C,135,4.75136928932517,0.671399335501301,11.3074886313459,-0.18195051159872,-0.256186560221066,-0.0278300014530312,0.174028453975538,-0.0471943948095828,-0.077815628631776,-0.0305407238177073,-0.0480775305634131,-0.0596693953738132,-0.104786512583572,0.0887688042667567,0.000154796583217236,0.188303007275439,0.208693939010146,0.0564163183743544,0.000675475999493393,0.0583864567062102,0.0183645037362266,0.0362224004728332,0.042583132801396,0.0547979904589015,0.00766946707758123,0.140513080311282,0.0223188528165942,4.24883306262937,-0.104480251049234,4.99494448329733,5.09724457325783,3.8019240940726,0.267692842622224,3.83566173770765,2.71503722471179,3.36850628221408,3.52626575206546,3.77333339437175,1.91140286041056,4.70398769208768,2.90085770607313
SC241298-MB3,Study,TV 0016,81491,Baseline,Month2,KingFisher,Buccal Cells,-80C,160,5.53128683698357,0.755441294328726,11.2941563207,0.0832147769589989,0.0846067516087923,-0.116741221421005,0.0958283786654438,-0.0697409081373375,6.25893487330129e-06,0.0167286316466981,0.0198729520053651,0.0250690324873944,0.0521311862258365,0.0338564994907413,0.0173884232614645,0.260298683290179,0.247610165539753,0.0394153955651544,0.0600188977923942,0.0497355536194181,0.00396362788528795,0.0407038814102171,0.0548526831183812,0.0368506951687916,0.0240517357745027,0.0174129658489895,0.00986612018505111,3.2735077067024,2.63398938389917,5.28793222130837,5.23815415725771,3.42147887858828,3.83345170393823,3.64889500752141,1.32440498972653,3.45286229172252,3.74498565373978,3.35591743399705,2.94321120539326,2.63532317002826,2.10791779658843
SC241299-MB3,Study,TV 0022,97028,Baseline,Month2,KingFisher,Buccal Cells,-80C,94,4.61898714735364,0.704695176444426,8.14614184233005,-0.0173809679509641,-0.125942980721989,-0.0150224254539886,-0.174785999493755,0.116824309529821,0.148260946874006,-0.0322701083203464,-0.0406136787476291,-0.0718156926761313,-0.0527395324398093,0.0742053840128623,0.00401945830069671,0.124726882961619,0.300057715298677,0.0461104011213258,0.00790493465803685,0.0195304448200519,0.00189635981366204,0.0422249247639857,0.0837490209011832,0.034247845982603,0.0351444943727584,0.120862019210949,0.0429257533907738,4.08740172949855,1.38050092484328,4.60129086396314,5.47448089673635,3.61967271243418,1.95378448423328,2.78908780281758,0.830633617044642,3.53359619619061,4.20687309859533,3.32958332570457,3.35470354268717,4.57006831979706,3.5496796908695
SC241300-MB3,Study,TV 0006,86281,Baseline,Month2,KingFisher,Buccal Cells,-80C,132,4.4855075357117,0.636748520839463,10.8930976898353,0.0796581608112946,-0.0867497127281455,-0.0645963679314312,0.0171297779465243,-0.0627790602598509,-0.020353339458361,-0.00399107278333693,-0.0384215994489198,-0.0213758991907878,-0.0508870115344554,0.0440653214496819,0.00424195361667111,0.214774979427684,0.378240864153174,0.0251619707699262,0.0115204969807953,0.0452475052444918,0.00649042083425088,0.0312931004508524,0.0528853397619406,0.0366361076019054,0.00684971198757548,0.091885814953466,0.0113002862739189,3.58708300444407,1.43566423589712,5.15320608220232,5.71714150812988,3.04327683843139,2.30633703927396,3.61297750128207,1.79259496153719,3.25382357851649,3.76582843078282,3.40693387759401,1.83944682107854,4.31034092203281,2.28859251584801
SC241301-MB3,Study,TV 0007,82290,Baseline,Month2,KingFisher,Buccal Cells,-80C,134,4.37280171528315,0.618843266398093,10.1186493342727,-0.0793875640955912,-0.21548836235292,-0.0842729179134239,0.0954402912167789,-0.0434945561641147,0.00622228908214981,-0.0372547129627178,-0.0435160836736427,-0.0808938396756425,-0.06365692997049,0.0490096001944343,0.0012395187750638,0.15015190181067,0.355826953457285,0.0641511726819784,0.00860371855632519,0.0705310487301009,0.0117025154939847,0.0277311945558391,0.0434317657066472,0.0493012516709199,0.00425325069874833,0.083144975088103,0.0120427755498846,3.66922511961493,0.563271138954807,4.77529543214849,5.63426106878208,3.93372043186073,2.01916050181898,4.02714173214352,2.29881017297217,3.11499357954794,3.55096478620213,3.67504008963829,1.4158571944327,4.18955133383433,2.3252445114954
SC241302-MB3,Study,TV 0018,81666,Baseline,Month2,KingFisher,Buccal Cells,-80C,151,4.79503300902199,0.662443339617547,11.8691134254693,0.136014935136633,0.0643665046756596,0.0624513523417649,-0.11057857606171,-0.0759232672506158,-0.0697521758490985,0.0283992161982502,0.00728715237279332,0.0450095296673734,0.0302198792596286,0.0127715328288394,0.00651433889256239,0.285210491514216,0.263500110204981,0.026106335561923,0.00411431930056572,0.0445105674332035,0.00307349447750594,0.0611515196042417,0.0951313888276639,0.0389635833761908,0.0109347831410869,0.0642862390713394,0.00973477334508853,2.37055335531652,1.76476277984539,5.40467725665676,5.32579140017737,3.04771721736021,1.37999404370461,3.56589428249506,1.15245095728045,3.8775250004741,4.31366562158913,3.43591835606383,2.22740682185391,3.92673101232354,2.12143804969426
SC241303-MB3,Study,TV 0019,86377,Baseline,Month2,KingFisher,Buccal Cells,-80C,120,4.45906979157339,0.645597281417562,10.1937122130123,0.0673615722841154,-0.0883789732281045,0.0459670246294187,-0.145658152673764,-0.00574083229940166,0.0450308843409687,-0.0107694958039988,-0.0289494923842077,-0.0387371830035877,-0.017578156341254,0.0269168875973928,0.00347314678676036,0.185466038413003,0.394271623233037,0.0113803443046181,0.00335737522720169,0.0570522245505169,0.0109751438461628,0.0449772508885467,0.0668696528010929,0.0368500874075275,0.00470032531808236,0.0756451370156407,0.0392002500665686,3.12927064605621,1.29813099020342,5.02828797295354,5.77961203244414,2.31614892834222,1.27190871408319,3.86138187880733,2.28287200554449,3.62818557837378,4.01762784517039,3.4336721393086,1.54056209667367,4.13922500939622,3.49391206628104
SC241304-MB3,Study,TV 0017,89500,Baseline,Month2,KingFisher,Buccal Cells,-80C,171,5.44473717131225,0.734004506073144,11.8060515366556,0.0645055992721176,0.0176632914010999,-0.065496325676437,0.0595800512804471,-0.104201475556829,-0.090718114052641,0.016760050066832,0.0042410351815025,0.034552294041142,-0.00231636164508775,0.037877094972067,0.0166256983240223,0.263083798882682,0.203821229050279,0.0452737430167598,0.00976536312849162,0.0909832402234637,0.00927374301675978,0.0187932960893855,0.0526256983240223,0.0337541899441341,0.0121340782122905,0.0961787709497207,0.00715083798882682,3.37718675485395,2.58613946498442,5.29304796863926,5.03891904111522,3.55135619060737,2.09311535842347,4.23838788481957,2.04637291461343,2.70212479487458,3.69880989537264,3.26508163452412,2.29199173854917,4.29333377759515,1.81490223853189
SC241305-MB3,Study,TV 0011,83937,Baseline,Month2,KingFisher,Buccal Cells,-80C,96,4.42550571700085,0.672062402256078,8.35974751956404,0.00373905069394943,-0.180084522008198,-0.0266924636226994,-0.0859248882923186,0.0646706756883332,0.125555448558893,-0.0232688700730793,-0.0529132639089629,-0.0542992557849802,-0.0896369517891798,0.141737255322444,0.000738649225013999,0.194181350298438,0.302024137150482,0.032262291957063,0.00307373387183245,0.0574835888821378,0.00427701728677461,0.0551723316296746,0.0340850876252427,0.0178824594636454,0.011985179360711,0.0934033858727379,0.0106031904881042,4.753301325072,0.345404264504754,5.06622488813492,5.5061082231235,3.29672014192937,1.19685575233905,3.86104194317631,1.45565679051401,3.82072007613802,3.35007194643832,2.73052918065896,2.35610441815928,4.3398727000284,2.24357586259734
SC241306-MB3,Study,TV 0001,86299,Baseline,Month2,KingFisher,Buccal Cells,-80C,162,4.47957990062315,0.610309461210057,11.9398084187658,-0.0902904412042533,-0.235349888711782,-0.00483387849021095,0.0293257845943139,-0.0672299489945803,-0.0488937424929841,-0.0659401266446603,-0.0664854456990793,-0.140234787510646,-0.0852921469706735,0.121820646820937,0.00144845247337744,0.078865340270455,0.403225993348706,0.0299076466702975,0.00196989536379332,0.0411592254834934,0.0109503006987335,0.0495254869697215,0.0397802987288381,0.0628048992456459,0.0101159920740681,0.0673356585823706,0.0146583390305797,4.56921276168498,0.653943807850265,4.1388295961871,5.76046173742203,3.18949124473129,0.847014347531812,3.49994115956333,2.23924406751872,3.68096552782049,3.46668671687945,3.91431760447045,2.16687242524371,3.9829193443099,2.50949124686277
SC241307-MB3,Study,TV 0028,81564,Baseline,Month2,KingFisher,Buccal Cells,-80C,105,4.30087984455048,0.640560407455204,8.45683578473033,0.103927429534731,0.0978867691045837,0.0123905956675398,-0.177014644800125,0.0942336731719782,0.136076951427215,-0.0225487748232177,-0.0224977760684598,-0.0698279204447747,0.0248839277481354,0.0204747192388799,0.009379137854936,0.149220244225394,0.488475307733804,0.0121744887450346,0.00666960914128782,0.00651022509930852,0.00247658280613996,0.0797533225442597,0.0725687803442695,0.0173115590211368,0.0149453190132902,0.0417218380658134,0.0202172527095287,2.8549275285856,2.12784895065653,4.800153646701,5.98138515150457,2.36633342340318,1.82531678932545,1.80431657326327,1.03410099375644,4.17945024197489,4.08627189029962,2.69558363560541,2.55721644202659,3.54276135427115,2.84286579242945
SC241308-MB3,Study,TV 0004,81597,Baseline,Month2,KingFisher,Buccal Cells,-80C,136,4.69116391672489,0.66189608634298,9.65092441731772,0.103597631086737,-0.0478250153865433,-0.0813399446914155,-0.00453477174010671,0.00180121461038982,0.042799145635097,0.00543176558704491,-0.0303680122446694,-0.00729452735298918,-0.0258111255273689,0.0156623405272253,0.00866453423532728,0.213904922975109,0.407539492873512,0.0172555363555033,0.0174516219959067,0.0192409034645882,0.00174026005858059,0.0287265463191049,0.0785935757442063,0.0319006826231357,0.0136156966555143,0.0863021924825668,0.0120470115322867,2.59369950723696,2.04901131317507,5.15074410413682,5.79313697994511,2.68501678850606,2.69570067221679,2.78825387353861,0.788601220323964,3.17258885458867,4.15748177539941,3.27404179851677,2.46264445712228,4.24992396941515,2.34910749872366
SC241309-MB3,Study,TV 0030,87595,Baseline,Month2,KingFisher,Buccal Cells,-80C,153,4.97774471900227,0.685886551318087,12.0196154868631,-0.0300635131906066,-0.156113246080935,-0.120223264662508,0.22495914778574,-0.0995055426025838,-0.0604708740015428,-0.0253369329345919,-0.0442792039269352,-0.0539180189453708,-0.07944083683682,0.124071008619213,0.00471488098635767,0.172681089103259,0.246109937781837,0.0481534334151493,0.0306866830298533,0.0405160111878532,0.000228323534448313,0.0419430332781551,0.0433243906615674,0.0383811861407615,0.0178891489240253,0.088521034305611,0.00955533991666191,4.56419989223618,1.47839171951588,4.89253904356717,5.24515157710822,3.6302649472761,3.19121474619393,3.46139741185619,-0.0590314931710223,3.49519267714578,3.52685335207608,3.40860644041263,2.67390587345559,4.22979186511258,2.09195013237808
SC241310-MB3,Study,TV 0003,69732,Baseline,Month2,KingFisher,Buccal Cells,-80C,85,4.4107597311316,0.688171430808296,7.99966673554733,0.15035423876079,0.0904634920781559,0.0896707634556972,-0.23464454519615,0.124644565165323,0.155039102338493,-0.00228947591205723,-0.0024266691445537,-0.0275081508090544,0.049067228746348,0.000387196695921528,0.0194602191246487,0.194659553719956,0.352535421327368,0.0100957953306947,0.00388630757758275,0.0292261802328916,0.000315493604084208,0.115427637239718,0.0959100556415993,0.0390781850513394,0.0257557505879654,0.0424052085125911,0.0196753284001606,0.127554588702501,2.81875211386476,5.07664582162503,5.6682533255855,2.2068358810133,1.3867065651429,3.20897808746713,0.0744816030147621,4.55753958393942,4.37405293039776,3.49110181609509,3.08701906898319,3.57084908921038,2.82921076820316
SC241311-MB3,Study,TV 0014,81636,Baseline,Month2,KingFisher,Buccal Cells,-80C,109,4.42411631289675,0.653663685946166,10.0314608418665,0.118383483899195,0.079800715981014,0.00635077871390211,-0.132658633580014,-0.00774519589578757,0.0224664979518014,0.0437177203092358,0.0220869201826006,0.0757026550153245,0.0564803506508909,0.00303787544710667,0.00978734871870253,0.322308785339801,0.23238522220589,0.023114802293106,0.00143319123915919,0.035646038512421,0.000759468861776667,0.0544612670880494,0.103961487579009,0.0544000195991964,0.0231393012886472,0.0725415257974423,0.00576951344994855,1.18259020674628,2.16524556507782,5.56547939084299,5.23956193506007,2.96969738750992,0.676075195440454,3.38817686531388,0.351883512948293,3.80255641933352,4.440465030439,3.80145148005463,2.97071280364358,4.08472175604077,1.6993007483216
SC241312-MB3,Study,TV 0029,85088,Baseline,Month2,KingFisher,Buccal Cells,-80C,192,5.15388540834103,0.679487262837623,12.9632209598281,-0.18187467630927,-0.176896263559136,-0.0836117598562642,0.211731165098658,-0.12931246067598,-0.108209965209602,-0.00639380357632175,-0.0127593768860861,-0.00714101080582208,-0.0446419164761051,0.134507803685596,0.000893192929672809,0.245628055660023,0.158330199323054,0.070421210981572,0.0128455246333208,0.0911056788266266,0.013715212485897,0.0315673185408048,0.0220830199323054,0.0264432117337345,0.00741585182399398,0.0767323241820233,0.00983687476494923,4.62323107056262,0.35246662457783,5.22208319429541,4.7851806142349,3.98279673792484,2.34216388937264,4.23713844084133,2.40308366179491,3.19751112691197,2.85329911949292,3.02632068182399,1.84431888950135,4.06747302362858,2.09715648875249
SC241313-MB3,Study,TV 0015,72928,Baseline,Month2,KingFisher,Buccal Cells,-80C,130,4.98418967964468,0.709759131442476,10.3415958705849,0.0485235916666459,-0.0173935057214273,-0.125519210604833,0.074535935521028,-0.0565045742574807,0.00734713025088114,0.0129432033193617,-0.00640019571960837,0.0187680637433747,-0.00494152599803708,0.0475126151820974,0.00903630978499342,0.248985300570426,0.221643264589732,0.0431384379113646,0.019238152698552,0.0192792891619131,0.00559455901711277,0.0657634927599824,0.0716460070206231,0.0401354760860026,0.00854267222465994,0.0911995392716104,0.0158786748573936,3.62577283175464,2.05015845619033,5.26535107920105,5.14951974098308,3.53127997157636,2.75151853120529,2.75354908770672,1.63019387847417,3.94510537636516,4.02954738742818,3.46081987508472,1.9997225144299,4.2679040942817,2.56999994316308
SC241314-MB3,Study,TV 0020,72077,Baseline,Month2,KingFisher,Buccal Cells,-80C,128,4.81277630623751,0.687539472319644,10.3309833677974,0.0403897160365626,-0.0631332363423854,-0.0368654844288326,-0.0124226534936365,-0.0421238156595712,0.0291461203819823,-0.0226429820874223,-0.0218727409800055,-0.0606841650963278,0.00435527206160556,0.0448686821038611,0.0106691454971766,0.165781039721409,0.396090292326262,0.0519583223497093,0.0226840739764419,0.0235026430067844,0.00409284515171275,0.0500853254158747,0.0601856348072201,0.0356146898455818,0.0129583639718634,0.0375848051389486,0.00835217891976636,3.56467700670197,2.19584265105739,4.855576242347,5.72305812103581,3.70839966305857,2.9036972677605,2.93767541917854,1.36673107291813,3.67239171172803,3.85280686621207,3.33934395140264,2.3749733260922,3.39175297933886,1.97450378531662
SC241315-MB3,Study,TV 0008,86508,Baseline,Month2,KingFisher,Buccal Cells,-80C,148,4.92578263268566,0.683239405662754,10.8674026121077,-0.158485307666999,-0.246867356295058,-0.0228136373540369,0.140895753944388,-0.0284063893566048,-0.0172337077942525,-0.0528741658768105,-0.0609115797306286,-0.105935545047422,-0.112823970262598,0.124023211726083,0,0.126254219262958,0.271327507282563,0.052758126416054,0.0158944837471679,0.046932075646183,0.0132242104776437,0.0258126416054007,0.0341008924030147,0.070733342581033,0.00346788736301845,0.089413695843159,0.0108082489480742,4.56938688229932,-0.259112531572684,4.58707428058102,5.34789288130309,3.72538231314305,2.56787463158145,3.61067238644427,2.39583294444904,3.02976094642191,3.29911402316325,4.01384313696457,1.23780313960711,4.24528322703989,2.20968581906405
SD007421-MB5,Study,TV 0012,35412,Year5,Month5,KingFisher,Saliva,-80C,122,5.02216265100834,0.724621697000326,9.75293752258303,0.119707949782809,0.21908078514597,-0.00886471658755937,-0.086783514237563,-0.0170997560688592,-0.000574090953637736,0.0644648492124186,0.0762066276843258,0.141600302575464,0.124311332356212,0.0586806732181182,0.0274200835874845,0.425985541624308,0.0880210098271772,0.0346210324183892,0.0262058059414888,0.035665875974246,0.00321924771263978,0.0102225234383825,0.126623743363831,0.00248503332203773,0.00276742347226929,0.0443070145713318,0.00821755337173839,3.85051254147431,3.10860036899267,5.81825445746872,4.25037671252496,3.33444056685274,3.06493470943314,3.36335081773103,1.20116115018746,2.17942708536679,4.61059073529764,1.00998191090509,1.08789564388749,3.57496617272867,1.98261394654921
SD007422-MB5,Study,TV 0026,34022,Year5,Month5,KingFisher,Saliva,-80C,162,4.83678041291412,0.658975375656617,11.7699558809355,-0.0791608474243644,-0.190746626966032,0.0476723041723802,0.0588046497074849,-0.0957171388910924,-0.0797324411709284,-0.0104213222317161,-0.0455329762720714,-0.0255395621305296,-0.0917309579599655,0.0125507024866263,0.00129328081829405,0.20998177649756,0.305655164305449,0.0771559579095879,0.00984656986655693,0.0364470048791958,0.0149021221562518,0.00831814708130033,0.0470871788842514,0.0116395273646464,0.00217506319440362,0.152195638116513,0.013167950149903,2.33334581736381,0.556890891365764,5.07867918978655,5.45263130032242,4.08561371815904,2.1107563160226,3.34983415759196,2.49335999661715,1.95887122526319,3.59992301766815,2.26373642333264,0.882234963246248,4.75862321242733,2.37788980932562
SD007423-MB5,Study,TV 0027,38569,Year5,Month5,KingFisher,Saliva,-80C,104,4.89095683513443,0.729945651461115,9.46705085252969,-0.0234342581606831,0.0642949955054032,-0.0102232153571567,-0.0747995545641666,-0.00752251621878324,0.0298875274295151,0.0347967790499622,0.0204385980333637,0.0836000492383647,-0.000376716680161133,0.047188156291322,0.00816718089657497,0.354300085560943,0.0828644766522337,0.087557364722964,0.017371464129223,0.0362467266457518,0.0240607741968939,0.0450880240607742,0.0573776867432394,0.00725971635251108,0.00526329435557054,0.0955171251523244,0.011434053255205,3.61000307642127,1.95051961789507,5.60785254949608,4.16409192842344,4.21854033664609,2.64568840389648,3.35245387133837,2.95619364837742,3.56544294014742,3.80182354616593,1.84628005270945,1.56959610722783,4.30461026097458,2.25532874452467
